"ID";"Geslacht";"Leeftijd";"RegioS";"Perioden";"TotaalAlleOnderliggendeDoodsoorzaken_1";"TotaalInfectieuzeEnParasitaireZktn_2";"k_11Tuberculose_3";"k_12Meningokokkeninfecties_4";"k_13ViraleHepatitis_5";"k_14AIDS_6";"k_15OvInfectieuzeEnParasitaireZktn_7";"TotaalNieuwvormingen_8";"TotaalKwaadaardigeNieuwvormingen_9";"k_211KwNvVanLipMondEnKeel_10";"k_212KwNvVanSlokdarm_11";"k_213KwNvVanMaag_12";"k_214KwNvVanDikkeDarm_13";"k_215KwNvVanEndeldarmEnAnus_14";"k_216KwNvLeverEnIntrahGalwegen_15";"k_217KwNvVanGalblaasEnGalwegen_16";"k_218KwNvVanAlvleesklier_17";"k_219KwNvVanStrottehoofd_18";"k_2110KwNvVanLuchtpijpEnLong_19";"k_2111MelanoomVanHuid_20";"k_2112KwNvVanBorst_21";"k_2113KwNvVanBaarmoederhals_22";"k_2114KwNvVanBaarmoederlichaam_23";"k_2115KwNvVanEierstok_24";"k_2116KwNvVanProstaat_25";"k_2117KwNvNierBehalveNierbekken_26";"k_2118KwNvVanUrineblaas_27";"k_2119KwNvLymfEnBloedvWeefsel_28";"k_2120OvKwaadaardigeNieuwvormingen_29";"k_22OverigeNieuwvormingen_30";"k_3ZktnBloedBloedvormendeOrganenEn_31";"TotaalEndocrieneVoedingsStofwZ_32";"k_41Suikerziekte_33";"k_42OvEndocrieneVoedingsStofwis_34";"TotaalPsychischeStoornissen_35";"k_51PsychischeStoornissenDoorAlcohol_36";"k_52PsychischeStoornissenDrugsEnVl_37";"k_53OverigePsychischeStoornissen_38";"TotaalZiektenZenuwstelselEnZintuigen_39";"k_61Hersenvliesontsteking_40";"k_62ZiekteVanParkinson_41";"k_63OvZktnZenuwstelselEnZintuigen_42";"TotaalZiektenVanHartEnVaatstelsel_43";"TotaalZiektenVanDeKransvaten_44";"k_711AcuutHartinfarct_45";"k_712OverigeZiektenVanDeKransvaten_46";"k_72OverigeHartziekten_47";"k_73Hersenvaatletsels_48";"k_74OverigeZiektenHartEnVaatstelsel_49";"TotaalZiektenVanDeAdemhalingsorganen_50";"k_81Griep_51";"k_82Longontsteking_52";"TotaalChronischeAandOndersteLucht_53";"k_831Astma_54";"k_832OvChronAandOndersteLuchtw_55";"k_84OverigeZiektenAdemhalingsorganen_56";"TotaalZiektenSpijsverteringsorganen_57";"k_91MaagzweerEnZweerAanTwaalfvinge_58";"TotaalChronischeLeveraandoeningen_59";"k_921ChronischeLeveraandAlcohol_60";"k_922OvChronischeLeveraandoeningen_61";"k_93OvZiektenSpijsverteringsorganen_62";"k_10ZiektenHuidOnderhuidsBindweefsel_63";"TotaalZiektenSpierenBeendBindwfsl_64";"k_111ReumatoideArtritisEnArtrose_65";"k_112OvZktnSpierenBeendBindwfsl_66";"TotaalZktnUrinewegenEnGeslOrganen_67";"k_121ZiektenVanNierEnUrineleider_68";"k_122OvZktnUrinewegenEnGeslOrganen_69";"k_13ComplicatiesZwangerschapBevallin_70";"k_14AandoeningenVDPerinatalePeriode_71";"TotaalAangeborenAfwijkingen_72";"k_151AangeborenAfwZenuwstelsel_73";"k_152AangeborenAfwHartEnBloedvaten_74";"k_153OverigeAangeborenAfwijkingen_75";"TotaalSympEnOnvollOmschrZiekten_76";"k_161Wiegendood_77";"k_162OnvollOmschrEnOnbekOorzaken_78";"k_163OvSymptomenEnOnvolledigOmsch_79";"TotaalUitwendigeDoodsoorzaken_80";"TotaalOngevallen_81";"TotaalVervoersongevallen_82";"k_17111Wegverkeersongevallen_83";"k_17112OverigeVervoersongevallen_84";"k_1712AccidenteleVal_85";"k_1713AccidenteleVerdrinking_86";"k_1714AccidenteleVergiftiging_87";"k_1715OverigeOngevallen_88";"k_172Zelfdoding_89";"k_173MoordEnDoodslag_90";"k_174GebeurtenissenOpzetOnbekend_91";"k_175OverigeUitwendigeDoodsoorzaken_92";"k_18TotaalCOVID19Coronavirus19_93";"k_181VastgesteldeCOVID19_94";"k_182VermoedelijkeCOVID19_95"
"1623";"T001038";"10000";"GM0228";"2019JJ00";"924";"20";"0";"0";"0";"0";"20";"291";"283";"6";"19";"6";"16";"8";"6";"4";"27";"2";"48";"4";"16";"2";"3";"7";"28";"1";"9";"29";"42";"8";"5";"27";"19";"8";"71";"2";"0";"69";"57";"1";"12";"44";"205";"47";"28";"19";"55";"51";"52";"88";"3";"31";"39";"3";"36";"15";"33";"3";"4";"2";"2";"26";"3";"9";"6";"3";"20";"14";"6";"0";"3";"12";"2";"1";"9";"32";"0";"15";"17";"48";"38";"6";"6";"0";"31";"0";"1";"0";"6";"0";"0";"4";;;
"1624";"T001038";"10000";"GM0228";"2020JJ00";"981";"18";"0";"0";"1";"0";"17";"259";"251";"0";"13";"2";"24";"7";"7";"1";"18";"3";"48";"2";"19";"0";"2";"5";"19";"6";"9";"19";"47";"8";"2";"25";"18";"7";"75";"4";"0";"71";"51";"0";"12";"39";"227";"52";"33";"19";"76";"58";"41";"70";"4";"15";"35";"0";"35";"16";"24";"0";"6";"1";"5";"18";"2";"7";"2";"5";"21";"13";"8";"0";"5";"3";"1";"1";"1";"28";"0";"14";"14";"39";"27";"3";"3";"0";"23";"1";"0";"0";"9";"1";"0";"2";"125";"108";"17"
"1645";"T001038";"10000";"GM0772";"2016JJ00";"1952";"64";"1";"0";"1";"0";"62";"574";"549";"13";"28";"9";"42";"15";"4";"6";"37";"2";"145";"5";"44";"3";"5";"11";"25";"5";"10";"42";"98";"25";"4";"47";"37";"10";"162";"7";"1";"154";"145";"1";"21";"123";"509";"96";"63";"33";"150";"139";"124";"160";"6";"40";"91";"2";"89";"23";"53";"1";"14";"5";"9";"38";"4";"15";"3";"12";"35";"27";"8";"0";"2";"3";"0";"1";"2";"70";"0";"43";"27";"105";"63";"7";"7";"0";"44";"2";"5";"5";"37";"1";"0";"4";;;
"1646";"T001038";"10000";"GM0772";"2017JJ00";"1975";"51";"0";"0";"0";"0";"51";"578";"551";"12";"17";"8";"39";"24";"11";"4";"30";"4";"143";"7";"31";"1";"4";"13";"32";"12";"19";"44";"96";"27";"7";"42";"31";"11";"178";"5";"1";"172";"144";"4";"27";"113";"495";"102";"65";"37";"168";"134";"91";"174";"9";"53";"86";"1";"85";"26";"60";"2";"15";"8";"7";"43";"3";"14";"5";"9";"35";"19";"16";"0";"2";"5";"0";"1";"4";"80";"0";"44";"36";"107";"67";"3";"3";"0";"46";"1";"9";"8";"29";"1";"0";"10";;;
"1647";"T001038";"10000";"GM0772";"2018JJ00";"1987";"38";"1";"2";"0";"0";"35";"587";"568";"13";"21";"11";"47";"19";"9";"4";"52";"3";"136";"9";"33";"2";"10";"12";"41";"16";"8";"43";"79";"19";"6";"42";"32";"10";"169";"6";"0";"163";"128";"2";"28";"98";"462";"90";"51";"39";"174";"94";"104";"194";"7";"53";"101";"1";"100";"33";"62";"3";"20";"12";"8";"39";"3";"13";"3";"10";"38";"27";"11";"0";"9";"7";"2";"1";"4";"88";"0";"50";"38";"141";"98";"16";"16";"0";"76";"0";"5";"1";"32";"4";"1";"6";;;
"1648";"T001038";"10000";"GM0772";"2019JJ00";"1993";"36";"1";"0";"1";"0";"34";"605";"582";"11";"23";"16";"47";"13";"8";"5";"46";"1";"158";"9";"36";"4";"5";"9";"39";"9";"9";"41";"93";"23";"3";"39";"29";"10";"181";"7";"0";"174";"130";"2";"25";"103";"498";"100";"66";"34";"166";"149";"83";"156";"5";"31";"98";"2";"96";"22";"76";"0";"17";"4";"13";"59";"6";"18";"2";"16";"35";"23";"12";"0";"6";"7";"1";"0";"6";"83";"0";"42";"41";"114";"73";"9";"9";"0";"51";"1";"7";"5";"33";"1";"1";"6";;;
"1649";"T001038";"10000";"GM0772";"2020JJ00";"2232";"33";"1";"0";"1";"1";"30";"570";"542";"7";"21";"14";"36";"19";"18";"6";"27";"4";"118";"2";"33";"3";"8";"18";"36";"8";"14";"46";"104";"28";"6";"43";"28";"15";"162";"9";"1";"152";"119";"0";"21";"98";"493";"100";"64";"36";"176";"122";"95";"138";"2";"34";"88";"1";"87";"14";"90";"1";"15";"8";"7";"74";"4";"15";"7";"8";"47";"32";"15";"0";"6";"8";"0";"2";"6";"87";"0";"54";"33";"124";"90";"9";"9";"0";"70";"0";"5";"6";"27";"2";"1";"4";"287";"259";"28"
"1670";"T001038";"10000";"GM0114";"2016JJ00";"1143";"17";"0";"0";"1";"0";"16";"335";"318";"2";"15";"10";"31";"5";"6";"1";"33";"3";"79";"4";"26";"1";"1";"2";"15";"6";"6";"18";"54";"17";"3";"28";"25";"3";"73";"1";"0";"72";"57";"0";"13";"44";"303";"66";"32";"34";"109";"74";"54";"91";"3";"18";"52";"2";"50";"18";"28";"1";"6";"1";"5";"21";"1";"11";"6";"5";"23";"15";"8";"0";"2";"2";"0";"1";"1";"120";"0";"100";"20";"49";"37";"5";"4";"1";"28";"0";"2";"2";"7";"1";"0";"4";;;
"1671";"T001038";"10000";"GM0114";"2017JJ00";"1172";"26";"1";"0";"0";"1";"24";"372";"360";"8";"16";"13";"28";"12";"3";"4";"20";"2";"89";"8";"32";"1";"3";"11";"16";"5";"9";"30";"50";"12";"5";"28";"23";"5";"76";"4";"0";"72";"59";"0";"9";"50";"326";"59";"30";"29";"114";"74";"79";"105";"5";"20";"59";"3";"56";"21";"27";"1";"8";"4";"4";"18";"1";"2";"2";"0";"22";"16";"6";"0";"3";"2";"0";"1";"1";"51";"0";"24";"27";"67";"42";"6";"5";"1";"30";"0";"2";"4";"18";"1";"0";"6";;;
"1672";"T001038";"10000";"GM0114";"2018JJ00";"1188";"29";"0";"0";"0";"0";"29";"378";"362";"1";"16";"10";"30";"13";"6";"2";"19";"1";"114";"8";"20";"1";"1";"5";"25";"5";"13";"22";"50";"16";"3";"23";"19";"4";"77";"2";"0";"75";"53";"1";"9";"43";"337";"86";"53";"33";"113";"71";"67";"112";"14";"20";"60";"3";"57";"18";"33";"1";"3";"1";"2";"29";"3";"14";"6";"8";"21";"11";"10";"0";"0";"5";"1";"1";"3";"33";"1";"11";"21";"67";"45";"4";"4";"0";"39";"0";"2";"0";"10";"0";"0";"12";;;
"1673";"T001038";"10000";"GM0114";"2019JJ00";"1173";"23";"0";"0";"0";"0";"23";"369";"355";"5";"15";"10";"29";"4";"2";"4";"31";"0";"94";"7";"30";"1";"3";"5";"21";"7";"10";"28";"49";"14";"4";"36";"29";"7";"91";"4";"0";"87";"50";"1";"9";"40";"323";"87";"46";"41";"104";"60";"72";"94";"7";"17";"55";"0";"55";"15";"27";"3";"6";"2";"4";"18";"2";"11";"2";"9";"23";"11";"12";"0";"0";"0";"0";"0";"0";"58";"0";"17";"41";"62";"40";"6";"5";"1";"32";"1";"0";"1";"15";"0";"0";"7";;;
"1674";"T001038";"10000";"GM0114";"2020JJ00";"1244";"24";"0";"0";"0";"0";"24";"393";"382";"10";"19";"8";"20";"13";"6";"4";"25";"1";"93";"6";"25";"0";"0";"7";"33";"9";"16";"32";"55";"11";"9";"39";"31";"8";"83";"1";"0";"82";"63";"0";"17";"46";"317";"60";"36";"24";"121";"62";"74";"80";"3";"21";"43";"0";"43";"13";"45";"1";"9";"7";"2";"35";"0";"5";"4";"1";"17";"11";"6";"0";"3";"4";"0";"0";"4";"46";"0";"20";"26";"61";"45";"3";"3";"0";"39";"0";"3";"0";"8";"0";"0";"8";"55";"50";"5"
"1695";"T001038";"10000";"GM0153";"2016JJ00";"1466";"29";"0";"0";"2";"1";"26";"451";"437";"4";"24";"11";"34";"6";"5";"6";"26";"1";"121";"10";"27";"0";"11";"5";"31";"11";"13";"30";"61";"14";"6";"31";"26";"5";"113";"5";"0";"108";"78";"1";"22";"55";"407";"93";"52";"41";"141";"94";"79";"129";"1";"34";"81";"2";"79";"13";"41";"1";"9";"3";"6";"31";"1";"11";"6";"5";"30";"17";"13";"0";"2";"5";"0";"1";"4";"44";"0";"23";"21";"88";"62";"9";"7";"2";"45";"0";"4";"4";"18";"1";"0";"7";;;
"1696";"T001038";"10000";"GM0153";"2017JJ00";"1464";"23";"0";"0";"0";"0";"23";"430";"413";"5";"14";"12";"30";"16";"7";"2";"18";"4";"111";"10";"28";"1";"5";"9";"27";"6";"14";"39";"55";"17";"5";"31";"26";"5";"169";"5";"1";"163";"62";"1";"11";"50";"392";"87";"50";"37";"131";"83";"91";"138";"3";"35";"86";"1";"85";"14";"42";"0";"6";"3";"3";"36";"2";"11";"6";"5";"32";"15";"17";"0";"6";"4";"1";"2";"1";"42";"2";"22";"18";"75";"48";"7";"7";"0";"36";"0";"2";"3";"17";"3";"1";"6";;;
"1697";"T001038";"10000";"GM0153";"2018JJ00";"1448";"22";"1";"0";"0";"1";"20";"419";"402";"5";"23";"9";"27";"17";"5";"3";"31";"4";"104";"8";"25";"0";"6";"3";"25";"7";"9";"31";"60";"17";"7";"25";"23";"2";"163";"5";"1";"157";"51";"1";"9";"41";"383";"81";"40";"41";"122";"86";"94";"157";"13";"46";"85";"2";"83";"13";"39";"0";"7";"2";"5";"32";"1";"9";"2";"7";"29";"19";"10";"0";"1";"7";"0";"0";"7";"65";"0";"28";"37";"70";"49";"7";"6";"1";"39";"1";"2";"0";"17";"3";"0";"1";;;
"1698";"T001038";"10000";"GM0153";"2019JJ00";"1540";"23";"0";"0";"0";"1";"22";"490";"473";"12";"21";"9";"45";"7";"7";"4";"33";"1";"107";"7";"35";"3";"7";"11";"38";"11";"18";"34";"63";"17";"6";"29";"24";"5";"154";"12";"1";"141";"67";"1";"16";"50";"386";"74";"38";"36";"144";"92";"76";"148";"4";"36";"91";"0";"91";"17";"38";"2";"8";"7";"1";"28";"2";"11";"2";"9";"30";"25";"5";"1";"3";"4";"0";"0";"4";"75";"0";"28";"47";"73";"49";"3";"2";"1";"38";"2";"2";"4";"21";"0";"0";"3";;;
"1699";"T001038";"10000";"GM0153";"2020JJ00";"1631";"31";"0";"0";"1";"0";"30";"449";"427";"9";"17";"8";"32";"8";"10";"6";"18";"2";"116";"7";"24";"1";"6";"12";"21";"8";"14";"30";"78";"22";"6";"37";"28";"9";"131";"10";"1";"120";"79";"0";"13";"66";"358";"61";"36";"25";"138";"94";"65";"116";"0";"24";"72";"2";"70";"20";"51";"1";"13";"6";"7";"37";"4";"11";"3";"8";"32";"22";"10";"0";"1";"2";"0";"1";"1";"77";"1";"39";"37";"79";"50";"3";"3";"0";"43";"0";"3";"1";"24";"1";"0";"4";"167";"150";"17"
"1720";"T001038";"10000";"GM0518";"2016JJ00";"4272";"94";"1";"0";"6";"3";"84";"1300";"1262";"29";"49";"31";"83";"45";"31";"11";"73";"10";"297";"18";"93";"8";"14";"30";"78";"22";"39";"112";"189";"38";"16";"133";"107";"26";"383";"31";"4";"348";"208";"4";"43";"161";"1010";"262";"158";"104";"320";"255";"173";"338";"10";"75";"206";"8";"198";"47";"158";"8";"31";"21";"10";"119";"13";"29";"10";"19";"85";"60";"25";"0";"9";"12";"0";"5";"7";"257";"0";"175";"82";"227";"149";"8";"6";"2";"129";"0";"6";"6";"57";"5";"0";"16";;;
"1721";"T001038";"10000";"GM0518";"2017JJ00";"4156";"87";"0";"0";"1";"0";"86";"1156";"1117";"14";"39";"34";"96";"39";"16";"7";"88";"4";"290";"18";"76";"3";"9";"21";"64";"19";"35";"83";"162";"39";"16";"119";"80";"39";"420";"15";"3";"402";"212";"1";"49";"162";"984";"250";"145";"105";"315";"258";"161";"392";"20";"86";"232";"4";"228";"54";"117";"3";"32";"17";"15";"82";"10";"36";"13";"23";"96";"63";"33";"0";"10";"13";"1";"2";"10";"264";"1";"184";"79";"224";"147";"18";"17";"1";"110";"3";"9";"7";"45";"6";"2";"24";;;
"1722";"T001038";"10000";"GM0518";"2018JJ00";"4228";"96";"3";"0";"2";"1";"90";"1066";"1027";"24";"42";"27";"83";"25";"22";"8";"67";"9";"261";"16";"62";"6";"15";"17";"59";"24";"27";"87";"146";"39";"14";"134";"102";"32";"430";"27";"2";"401";"196";"1";"41";"154";"975";"228";"135";"93";"300";"266";"181";"381";"28";"95";"213";"9";"204";"45";"174";"6";"38";"18";"20";"130";"10";"27";"11";"16";"118";"73";"45";"0";"12";"21";"2";"6";"13";"303";"0";"226";"77";"271";"175";"19";"15";"4";"141";"3";"6";"6";"60";"10";"0";"26";;;
"1723";"T001038";"10000";"GM0518";"2019JJ00";"4091";"84";"1";"0";"1";"0";"82";"1144";"1106";"14";"49";"33";"69";"38";"27";"12";"77";"6";"257";"16";"80";"7";"11";"20";"84";"14";"30";"92";"170";"38";"15";"128";"95";"33";"431";"20";"3";"408";"217";"5";"56";"156";"922";"222";"129";"93";"292";"220";"188";"356";"23";"89";"205";"9";"196";"39";"129";"5";"22";"9";"13";"102";"18";"33";"15";"18";"119";"74";"45";"1";"10";"16";"1";"3";"12";"220";"1";"150";"69";"248";"155";"11";"11";"0";"130";"2";"8";"4";"50";"13";"1";"29";;;
"1724";"T001038";"10000";"GM0518";"2020JJ00";"4539";"67";"3";"0";"1";"2";"61";"1121";"1078";"16";"50";"25";"69";"37";"30";"9";"73";"3";"254";"28";"66";"5";"19";"16";"68";"25";"25";"96";"164";"43";"17";"140";"108";"32";"299";"22";"5";"272";"163";"2";"35";"126";"866";"203";"122";"81";"294";"195";"174";"287";"9";"62";"172";"5";"167";"44";"129";"3";"27";"19";"8";"99";"22";"20";"4";"16";"89";"54";"35";"1";"18";"12";"2";"2";"8";"335";"1";"239";"95";"271";"176";"15";"13";"2";"137";"6";"11";"7";"61";"6";"0";"28";"682";"605";"77"
"1745";"T001038";"10000";"GM0014";"2016JJ00";"1319";"19";"0";"0";"0";"0";"19";"425";"410";"5";"16";"10";"37";"7";"8";"7";"27";"4";"113";"7";"28";"5";"2";"7";"15";"6";"13";"27";"66";"15";"6";"33";"24";"9";"117";"5";"1";"111";"68";"0";"15";"53";"339";"82";"39";"43";"127";"61";"69";"90";"6";"16";"55";"0";"55";"13";"41";"1";"14";"7";"7";"26";"3";"9";"4";"5";"33";"17";"16";"0";"3";"3";"0";"0";"3";"61";"0";"28";"33";"69";"42";"8";"5";"3";"26";"1";"4";"3";"23";"0";"0";"4";;;
"1746";"T001038";"10000";"GM0014";"2017JJ00";"1397";"19";"0";"0";"0";"1";"18";"459";"437";"7";"22";"7";"38";"16";"7";"2";"29";"2";"89";"6";"28";"4";"2";"12";"31";"6";"13";"26";"90";"22";"5";"29";"19";"10";"125";"10";"2";"113";"59";"1";"19";"39";"361";"78";"50";"28";"125";"87";"71";"107";"1";"20";"71";"1";"70";"15";"49";"0";"12";"7";"5";"37";"2";"14";"5";"9";"33";"19";"14";"0";"4";"4";"1";"1";"2";"60";"1";"19";"40";"67";"35";"4";"4";"0";"23";"1";"4";"3";"28";"0";"0";"4";;;
"1747";"T001038";"10000";"GM0014";"2018JJ00";"1345";"37";"0";"1";"3";"1";"32";"445";"431";"4";"17";"9";"39";"13";"7";"6";"27";"3";"111";"5";"26";"2";"7";"13";"22";"13";"10";"25";"72";"14";"4";"27";"23";"4";"105";"5";"0";"100";"66";"0";"14";"52";"341";"87";"54";"33";"127";"72";"55";"105";"6";"22";"58";"0";"58";"19";"36";"2";"8";"5";"3";"26";"0";"11";"6";"5";"23";"19";"4";"0";"5";"5";"0";"1";"4";"61";"0";"28";"33";"74";"48";"6";"5";"1";"36";"0";"3";"3";"23";"0";"0";"3";;;
"1748";"T001038";"10000";"GM0014";"2019JJ00";"1706";"40";"0";"0";"0";"0";"40";"521";"501";"4";"19";"12";"44";"22";"8";"2";"30";"2";"115";"10";"39";"3";"5";"12";"31";"9";"11";"43";"80";"20";"7";"31";"24";"7";"182";"11";"2";"169";"99";"2";"20";"77";"398";"106";"64";"42";"135";"89";"68";"143";"2";"29";"89";"3";"86";"23";"60";"1";"12";"10";"2";"47";"4";"11";"5";"6";"40";"25";"15";"0";"4";"6";"1";"1";"4";"65";"0";"24";"41";"95";"61";"3";"3";"0";"49";"2";"6";"1";"25";"1";"0";"8";;;
"1749";"T001038";"10000";"GM0014";"2020JJ00";"1805";"36";"0";"0";"1";"0";"35";"554";"534";"7";"29";"11";"46";"8";"11";"4";"44";"3";"109";"13";"39";"6";"7";"9";"31";"15";"14";"47";"81";"20";"7";"51";"36";"15";"154";"8";"0";"146";"103";"1";"29";"73";"417";"97";"62";"35";"138";"104";"78";"120";"6";"34";"59";"0";"59";"21";"50";"1";"15";"9";"6";"34";"5";"12";"5";"7";"37";"25";"12";"0";"8";"5";"1";"4";"0";"96";"0";"47";"49";"97";"63";"3";"3";"0";"54";"1";"3";"2";"23";"2";"0";"9";"53";"46";"7"
"1770";"T001038";"10000";"GM0392";"2016JJ00";"1473";"40";"1";"0";"0";"0";"39";"423";"402";"5";"17";"16";"28";"6";"8";"6";"27";"2";"101";"3";"24";"6";"6";"7";"30";"7";"10";"31";"62";"21";"4";"35";"26";"9";"129";"3";"0";"126";"96";"0";"21";"75";"386";"91";"47";"44";"127";"102";"66";"142";"2";"35";"90";"0";"90";"15";"34";"0";"6";"6";"0";"28";"4";"17";"9";"8";"32";"18";"14";"0";"3";"2";"0";"1";"1";"56";"1";"29";"26";"70";"46";"2";"1";"1";"40";"0";"1";"3";"16";"3";"1";"4";;;
"1771";"T001038";"10000";"GM0392";"2017JJ00";"1475";"30";"0";"0";"1";"0";"29";"426";"410";"10";"24";"7";"29";"15";"8";"2";"29";"0";"91";"6";"30";"1";"4";"15";"25";"4";"13";"29";"68";"16";"3";"30";"20";"10";"156";"9";"1";"146";"77";"1";"15";"61";"359";"75";"40";"35";"115";"100";"69";"145";"6";"42";"75";"0";"75";"22";"40";"3";"11";"4";"7";"26";"3";"10";"5";"5";"29";"11";"18";"0";"5";"5";"0";"0";"5";"80";"0";"44";"36";"77";"55";"4";"4";"0";"44";"1";"3";"3";"11";"1";"0";"10";;;
"1772";"T001038";"10000";"GM0392";"2018JJ00";"1482";"36";"0";"0";"1";"1";"34";"413";"401";"4";"22";"7";"45";"9";"4";"3";"32";"1";"88";"6";"32";"3";"4";"6";"18";"8";"13";"31";"65";"12";"8";"36";"27";"9";"138";"4";"0";"134";"99";"0";"14";"85";"343";"73";"42";"31";"118";"85";"67";"139";"6";"47";"75";"2";"73";"11";"34";"2";"6";"4";"2";"26";"2";"15";"3";"12";"35";"19";"16";"1";"2";"5";"1";"0";"4";"72";"0";"35";"37";"104";"68";"5";"5";"0";"59";"0";"3";"1";"19";"1";"0";"16";;;
"1773";"T001038";"10000";"GM0392";"2019JJ00";"1406";"32";"0";"0";"0";"0";"32";"386";"369";"8";"14";"11";"36";"11";"9";"1";"24";"2";"84";"6";"30";"0";"6";"9";"13";"5";"9";"29";"62";"17";"6";"37";"29";"8";"148";"6";"0";"142";"79";"0";"9";"70";"317";"64";"39";"25";"112";"83";"58";"138";"4";"40";"84";"5";"79";"10";"34";"3";"7";"2";"5";"24";"3";"9";"2";"7";"30";"20";"10";"0";"2";"10";"1";"4";"5";"52";"0";"33";"19";"123";"84";"3";"3";"0";"73";"2";"3";"3";"27";"1";"0";"11";;;
"1774";"T001038";"10000";"GM0392";"2020JJ00";"1511";"26";"1";"0";"0";"0";"25";"391";"373";"5";"13";"15";"18";"13";"5";"3";"21";"1";"80";"13";"28";"2";"4";"7";"35";"4";"14";"31";"61";"18";"5";"41";"33";"8";"154";"9";"0";"145";"73";"0";"20";"53";"309";"54";"36";"18";"110";"89";"56";"98";"1";"23";"54";"2";"52";"20";"43";"2";"2";"0";"2";"39";"2";"9";"2";"7";"36";"19";"17";"0";"4";"5";"0";"1";"4";"56";"0";"35";"21";"86";"61";"4";"4";"0";"49";"0";"6";"2";"11";"2";"2";"10";"173";"153";"20"
"1795";"T001038";"10000";"GM0394";"2016JJ00";"965";"25";"0";"0";"1";"0";"24";"338";"323";"7";"9";"11";"32";"13";"1";"1";"27";"2";"73";"9";"32";"2";"4";"7";"13";"3";"10";"29";"38";"15";"0";"22";"18";"4";"60";"4";"0";"56";"65";"1";"16";"48";"245";"47";"26";"21";"86";"72";"40";"63";"2";"18";"33";"0";"33";"10";"31";"1";"5";"2";"3";"25";"1";"9";"2";"7";"20";"14";"6";"0";"2";"3";"1";"0";"2";"45";"0";"22";"23";"36";"26";"2";"2";"0";"22";"0";"1";"1";"7";"0";"0";"3";;;
"1796";"T001038";"10000";"GM0394";"2017JJ00";"926";"11";"0";"0";"0";"0";"11";"328";"316";"3";"18";"14";"23";"6";"9";"2";"16";"1";"71";"5";"27";"4";"2";"5";"16";"7";"6";"31";"50";"12";"1";"18";"14";"4";"80";"9";"0";"71";"62";"3";"8";"51";"204";"40";"25";"15";"66";"62";"36";"72";"3";"18";"39";"0";"39";"12";"28";"0";"3";"2";"1";"25";"3";"10";"4";"6";"22";"13";"9";"0";"3";"1";"0";"0";"1";"35";"0";"28";"7";"48";"33";"7";"6";"1";"21";"1";"3";"1";"9";"1";"0";"5";;;
"1797";"T001038";"10000";"GM0394";"2018JJ00";"1009";"16";"0";"0";"0";"1";"15";"339";"323";"7";"16";"4";"21";"9";"5";"2";"16";"2";"80";"7";"30";"2";"3";"8";"20";"7";"11";"19";"54";"16";"2";"20";"14";"6";"67";"7";"0";"60";"69";"0";"14";"55";"246";"63";"28";"35";"69";"67";"47";"79";"4";"25";"38";"2";"36";"12";"26";"0";"9";"5";"4";"17";"3";"10";"1";"9";"13";"11";"2";"0";"5";"2";"0";"0";"2";"48";"0";"27";"21";"64";"40";"8";"8";"0";"27";"1";"1";"3";"18";"0";"0";"6";;;
"1798";"T001038";"10000";"GM0394";"2019JJ00";"1034";"14";"0";"0";"0";"0";"14";"360";"347";"6";"21";"8";"26";"10";"4";"3";"20";"2";"79";"6";"26";"2";"6";"11";"15";"4";"12";"32";"54";"13";"3";"19";"17";"2";"69";"3";"0";"66";"70";"1";"12";"57";"250";"60";"40";"20";"71";"69";"50";"71";"4";"16";"41";"2";"39";"10";"38";"1";"8";"1";"7";"29";"1";"3";"1";"2";"24";"16";"8";"0";"4";"3";"1";"0";"2";"51";"0";"28";"23";"54";"33";"3";"3";"0";"26";"0";"2";"2";"13";"1";"1";"6";;;
"1799";"T001038";"10000";"GM0394";"2020JJ00";"1128";"15";"1";"0";"1";"0";"13";"370";"352";"7";"16";"8";"26";"8";"9";"3";"25";"1";"74";"8";"26";"3";"4";"11";"19";"9";"14";"26";"55";"18";"6";"20";"15";"5";"51";"2";"1";"48";"69";"1";"15";"53";"269";"58";"37";"21";"90";"63";"58";"61";"3";"9";"40";"0";"40";"9";"18";"1";"4";"2";"2";"13";"1";"10";"3";"7";"20";"12";"8";"0";"0";"3";"2";"1";"0";"45";"0";"25";"20";"51";"34";"8";"7";"1";"25";"1";"0";"0";"11";"0";"0";"6";"119";"110";"9"
"1820";"T001038";"10000";"GM0796";"2016JJ00";"1217";"29";"1";"0";"0";"1";"27";"431";"417";"2";"14";"8";"37";"19";"8";"3";"29";"3";"110";"4";"38";"3";"5";"10";"17";"10";"10";"29";"58";"14";"5";"20";"16";"4";"79";"6";"0";"73";"65";"0";"6";"59";"304";"63";"42";"21";"101";"81";"59";"98";"2";"24";"56";"0";"56";"16";"38";"3";"8";"4";"4";"27";"2";"9";"4";"5";"17";"13";"4";"0";"5";"4";"0";"0";"4";"45";"0";"27";"18";"66";"42";"5";"5";"0";"31";"0";"4";"2";"18";"1";"0";"5";;;
