"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"LevendGeborenKinderen_2";"Overledenen_3";"TotaleVestiging_4";"VestigingVanuitEenAndereGemeente_5";"Immigratie_6";"TotaalVertrekInclAdmCorrecties_7";"VertrekNaarAndereGemeente_8";"EmigratieInclusiefAdmCorrecties_9";"OverigeCorrecties_10";"Bevolkingsgroei_11";"BevolkingsgroeiRelatief_12";"BevolkingsgroeiSinds1Januari_13";"BevolkingsgroeiSinds1JanuariRela_14";"BevolkingAanHetEindeVanDePeriode_15"
"56757";"GM0365";"2015JJ00";;;;;;;;;;;;;;;
"56770";"GM0365";"2016JJ00";;;;;;;;;;;;;;;
"56783";"GM0365";"2017JJ00";;;;;;;;;;;;;;;
"56796";"GM0365";"2018JJ00";;;;;;;;;;;;;;;
"56809";"GM0365";"2019JJ00";;;;;;;;;;;;;;;
"56822";"GM0365";"2020JJ00";;;;;;;;;;;;;;;
"56844";"GM0786";"2002JJ00";"12752";"144";"89";"681";"515";"166";"788";"717";"71";"23";"-29";"-0.23";"-29";"-0.23";"12723"
"56857";"GM0786";"2003JJ00";"12723";"154";"107";"893";"792";"101";"810";"736";"74";"8";"138";"1.08";"138";"1.08";"12861"
"56870";"GM0786";"2004JJ00";"12861";"151";"67";"719";"645";"74";"812";"734";"78";"6";"-3";"-0.02";"-3";"-0.02";"12858"
"56883";"GM0786";"2005JJ00";"12858";"146";"77";"730";"659";"71";"805";"684";"121";"16";"10";"0.08";"10";"0.08";"12868"
"56896";"GM0786";"2006JJ00";"12868";"133";"101";"627";"584";"43";"719";"696";"23";"12";"-48";"-0.37";"-48";"-0.37";"12820"
"56909";"GM0786";"2007JJ00";"12820";"124";"85";"614";"564";"50";"759";"717";"42";"3";"-103";"-0.8";"-103";"-0.8";"12717"
"56922";"GM0786";"2008JJ00";"12717";"155";"99";"797";"664";"133";"887";"879";"8";"-10";"-44";"-0.35";"-44";"-0.35";"12673"
"56935";"GM0786";"2009JJ00";"12673";"147";"92";"890";"532";"358";"708";"702";"6";"7";"244";"1.93";"244";"1.93";"12917"
"56948";"GM0786";"2010JJ00";"12917";"160";"82";"855";"653";"202";"815";"800";"15";"-4";"114";"0.88";"114";"0.88";"13031"
"56961";"GM0786";"2011JJ00";"13031";"132";"100";"863";"645";"218";"1129";"1019";"110";"2";"-232";"-1.78";"-232";"-1.78";"12799"
"56974";"GM0786";"2012JJ00";"12799";"130";"95";"870";"643";"227";"979";"940";"39";"6";"-68";"-0.53";"-68";"-0.53";"12731"
"56987";"GM0786";"2013JJ00";"12731";"113";"116";"1045";"569";"476";"1079";"1041";"38";"1";"-36";"-0.28";"-36";"-0.28";"12695"
"57000";"GM0786";"2014JJ00";"12695";"117";"88";"1164";"566";"598";"1049";"1011";"38";"1";"145";"1.14";"145";"1.14";"12840"
"57013";"GM0786";"2015JJ00";"12840";"111";"125";"1030";"554";"476";"1215";"1146";"69";"2";"-197";"-1.53";"-197";"-1.53";"12643"
"57026";"GM0786";"2016JJ00";"12643";"104";"115";"1085";"804";"281";"1348";"1097";"251";"1";"-273";"-2.16";"-273";"-2.16";"12370"
"57039";"GM0786";"2017JJ00";"12370";"104";"123";"1083";"971";"112";"1016";"1002";"14";"1";"49";"0.4";"49";"0.4";"12419"
"57052";"GM0786";"2018JJ00";"12419";"97";"119";"1021";"925";"96";"937";"921";"16";"2";"64";"0.52";"64";"0.52";"12483"
"57065";"GM0786";"2019JJ00";"12483";"104";"124";"880";"777";"103";"908";"856";"52";"1";"-47";"-0.38";"-47";"-0.38";"12436"
"57078";"GM0786";"2020JJ00";"12436";"102";"167";"1077";"998";"79";"962";"910";"52";"0";"50";"0.4";"50";"0.4";"12486"
"57100";"GM0517";"2002JJ00";"8772";"102";"66";"469";"408";"61";"368";"345";"23";"-7";"130";"1.48";"130";"1.48";"8902"
"57113";"GM0517";"2003JJ00";"8902";"130";"73";"389";"295";"94";"479";"455";"24";"6";"-27";"-0.3";"-27";"-0.3";"8875"
"57126";"GM0517";"2004JJ00";"8875";"123";"70";"422";"356";"66";"431";"405";"26";"2";"46";"0.52";"46";"0.52";"8921"
"57139";"GM0517";"2005JJ00";"8921";"122";"96";"483";"429";"54";"489";"467";"22";"3";"23";"0.26";"23";"0.26";"8944"
"57152";"GM0517";"2006JJ00";"8944";"104";"65";"511";"482";"29";"464";"436";"28";"5";"91";"1.02";"91";"1.02";"9035"
"57165";"GM0517";"2007JJ00";;;;;;;;;;;;;;;
"57178";"GM0517";"2008JJ00";;;;;;;;;;;;;;;
"57191";"GM0517";"2009JJ00";;;;;;;;;;;;;;;
"57204";"GM0517";"2010JJ00";;;;;;;;;;;;;;;
"57217";"GM0517";"2011JJ00";;;;;;;;;;;;;;;
"57230";"GM0517";"2012JJ00";;;;;;;;;;;;;;;
"57243";"GM0517";"2013JJ00";;;;;;;;;;;;;;;
"57256";"GM0517";"2014JJ00";;;;;;;;;;;;;;;
"57269";"GM0517";"2015JJ00";;;;;;;;;;;;;;;
"57282";"GM0517";"2016JJ00";;;;;;;;;;;;;;;
"57295";"GM0517";"2017JJ00";;;;;;;;;;;;;;;
"57308";"GM0517";"2018JJ00";;;;;;;;;;;;;;;
"57321";"GM0517";"2019JJ00";;;;;;;;;;;;;;;
"57334";"GM0517";"2020JJ00";;;;;;;;;;;;;;;
"57356";"GM0518";"2002JJ00";"457726";"6328";"4993";"29346";"21227";"8119";"24711";"19305";"5406";"130";"6100";"1.33";"6100";"1.33";"463826"
"57369";"GM0518";"2003JJ00";"463826";"6333";"4769";"27823";"19258";"8565";"24397";"19248";"5149";"243";"5233";"1.13";"5233";"1.13";"469059"
"57382";"GM0518";"2004JJ00";"469059";"6504";"4597";"25583";"17881";"7702";"24682";"19278";"5404";"229";"3037";"0.65";"3037";"0.65";"472096"
"57395";"GM0518";"2005JJ00";"472096";"6339";"4395";"26540";"19196";"7344";"25111";"19425";"5686";"158";"3531";"0.75";"3531";"0.75";"475627"
"57408";"GM0518";"2006JJ00";"475627";"6530";"4313";"26728";"18222";"8506";"30788";"19930";"10858";"157";"-1686";"-0.35";"-1686";"-0.35";"473941"
"57421";"GM0518";"2007JJ00";"473941";"6342";"4204";"28745";"18475";"10270";"29329";"20036";"9293";"186";"1740";"0.37";"1740";"0.37";"475681"
"57434";"GM0518";"2008JJ00";"475681";"6505";"4293";"31144";"18597";"12547";"27538";"20293";"7245";"365";"6183";"1.3";"6183";"1.3";"481864"
"57447";"GM0518";"2009JJ00";"481864";"6663";"3935";"30638";"18341";"12297";"26666";"18227";"8439";"-11";"6689";"1.39";"6689";"1.39";"488553"
"57460";"GM0518";"2010JJ00";"488553";"6832";"4161";"31625";"19043";"12582";"27726";"18073";"9653";"-40";"6530";"1.34";"6530";"1.34";"495083"
"57473";"GM0518";"2011JJ00";"495083";"7054";"4045";"30626";"17525";"13101";"26652";"17825";"8827";"-11";"6972";"1.41";"6972";"1.41";"502055"
"57486";"GM0518";"2012JJ00";"502055";"6922";"4180";"30698";"17538";"13160";"29666";"18373";"11293";"27";"3801";"0.76";"3801";"0.76";"505856"
"57499";"GM0518";"2013JJ00";"505856";"6591";"4027";"32375";"18195";"14180";"31893";"18302";"13591";"38";"3084";"0.61";"3084";"0.61";"508940"
"57512";"GM0518";"2014JJ00";"508940";"6903";"4079";"33725";"18925";"14800";"30450";"19534";"10916";"-178";"5921";"1.16";"5921";"1.16";"514861"
"57525";"GM0518";"2015JJ00";"514861";"6781";"4270";"34059";"19559";"14500";"31200";"20683";"10517";"-243";"5127";"1";"5127";"1";"519988"
"57538";"GM0518";"2016JJ00";"519988";"6809";"4271";"36324";"20809";"15515";"33853";"22058";"11795";"-115";"4894";"0.94";"4894";"0.94";"524882"
"57551";"GM0518";"2017JJ00";"524882";"6587";"4156";"38612";"21370";"17242";"33248";"22521";"10727";"-116";"7679";"1.46";"7679";"1.46";"532561"
"57564";"GM0518";"2018JJ00";"532561";"6556";"4228";"37518";"20033";"17485";"34226";"22781";"11445";"-348";"5272";"0.99";"5272";"0.99";"537833"
"57577";"GM0518";"2019JJ00";"537833";"6430";"4091";"40256";"20253";"20003";"34553";"23930";"10623";"-37";"8005";"1.49";"8005";"1.49";"545838"
"57590";"GM0518";"2020JJ00";"545838";"6129";"4539";"38142";"21928";"16214";"37170";"24902";"12268";"-80";"2482";"0.45";"2482";"0.45";"548320"
"57612";"GM0519";"2002JJ00";"19417";"253";"136";"646";"608";"38";"701";"641";"60";"-5";"57";"0.29";"57";"0.29";"19474"
"57625";"GM0519";"2003JJ00";"19474";"260";"122";"595";"552";"43";"640";"594";"46";"-7";"86";"0.44";"86";"0.44";"19560"
"57638";"GM0519";"2004JJ00";;;;;;;;;;;;;;;
"57651";"GM0519";"2005JJ00";;;;;;;;;;;;;;;
"57664";"GM0519";"2006JJ00";;;;;;;;;;;;;;;
"57677";"GM0519";"2007JJ00";;;;;;;;;;;;;;;
"57690";"GM0519";"2008JJ00";;;;;;;;;;;;;;;
"57703";"GM0519";"2009JJ00";;;;;;;;;;;;;;;
"57716";"GM0519";"2010JJ00";;;;;;;;;;;;;;;
"57729";"GM0519";"2011JJ00";;;;;;;;;;;;;;;
"57742";"GM0519";"2012JJ00";;;;;;;;;;;;;;;
"57755";"GM0519";"2013JJ00";;;;;;;;;;;;;;;
"57768";"GM0519";"2014JJ00";;;;;;;;;;;;;;;
"57781";"GM0519";"2015JJ00";;;;;;;;;;;;;;;
"57794";"GM0519";"2016JJ00";;;;;;;;;;;;;;;
"57807";"GM0519";"2017JJ00";;;;;;;;;;;;;;;
"57820";"GM0519";"2018JJ00";;;;;;;;;;;;;;;
"57833";"GM0519";"2019JJ00";;;;;;;;;;;;;;;
"57846";"GM0519";"2020JJ00";;;;;;;;;;;;;;;
"57868";"GM0240";"2002JJ00";"9415";"112";"118";"457";"430";"27";"303";"283";"20";"2";"150";"1.59";"150";"1.59";"9565"
"57881";"GM0240";"2003JJ00";"9565";"112";"145";"354";"337";"17";"402";"348";"54";"0";"-81";"-0.85";"-81";"-0.85";"9484"
"57894";"GM0240";"2004JJ00";"9484";"147";"142";"354";"338";"16";"325";"305";"20";"9";"43";"0.45";"43";"0.45";"9527"
"57907";"GM0240";"2005JJ00";"30416";"306";"256";"958";"883";"75";"1384";"1175";"209";"-19";"-395";"-1.3";"-395";"-1.3";"30021"
"57920";"GM0240";"2006JJ00";"30021";"348";"268";"718";"662";"56";"965";"881";"84";"-1";"-168";"-0.56";"-168";"-0.56";"29853"
"57933";"GM0240";"2007JJ00";;;;;;;;;;;;;;;
"57946";"GM0240";"2008JJ00";;;;;;;;;;;;;;;
"57959";"GM0240";"2009JJ00";;;;;;;;;;;;;;;
"57972";"GM0240";"2010JJ00";;;;;;;;;;;;;;;
"57985";"GM0240";"2011JJ00";;;;;;;;;;;;;;;
"57998";"GM0240";"2012JJ00";;;;;;;;;;;;;;;
"58011";"GM0240";"2013JJ00";;;;;;;;;;;;;;;
"58024";"GM0240";"2014JJ00";;;;;;;;;;;;;;;
"58037";"GM0240";"2015JJ00";;;;;;;;;;;;;;;
"58050";"GM0240";"2016JJ00";;;;;;;;;;;;;;;
"58063";"GM0240";"2017JJ00";;;;;;;;;;;;;;;
"58076";"GM0240";"2018JJ00";;;;;;;;;;;;;;;
"58089";"GM0240";"2019JJ00";;;;;;;;;;;;;;;
"58102";"GM0240";"2020JJ00";;;;;;;;;;;;;;;
"58124";"GM0241";"2002JJ00";"19050";"198";"251";"758";"662";"96";"816";"648";"168";"0";"-111";"-0.58";"-111";"-0.58";"18939"
"58137";"GM0241";"2003JJ00";"18939";"201";"249";"716";"658";"58";"768";"664";"104";"0";"-100";"-0.53";"-100";"-0.53";"18839"
"58150";"GM0241";"2004JJ00";"18839";"174";"210";"717";"646";"71";"748";"650";"98";"1";"-66";"-0.35";"-66";"-0.35";"18773"
"58163";"GM0241";"2005JJ00";"18773";"145";"228";"792";"735";"57";"659";"588";"71";"3";"53";"0.28";"53";"0.28";"18826"
"58176";"GM0241";"2006JJ00";"18826";"164";"228";"842";"777";"65";"698";"637";"61";"1";"81";"0.43";"81";"0.43";"18907"
"58189";"GM0241";"2007JJ00";"18907";"144";"240";"840";"747";"93";"673";"587";"86";"-2";"69";"0.36";"69";"0.36";"18976"
"58202";"GM0241";"2008JJ00";"18976";"133";"260";"851";"739";"112";"722";"623";"99";"3";"5";"0.03";"5";"0.03";"18981"
"58215";"GM0241";"2009JJ00";"18981";"153";"254";"759";"666";"93";"715";"649";"66";"-1";"-58";"-0.31";"-58";"-0.31";"18923"
"58228";"GM0241";"2010JJ00";"18923";"136";"261";"776";"688";"88";"706";"608";"98";"2";"-53";"-0.28";"-53";"-0.28";"18870"
"58241";"GM0241";"2011JJ00";"18870";"136";"287";"825";"739";"86";"660";"580";"80";"0";"14";"0.07";"14";"0.07";"18884"
"58254";"GM0241";"2012JJ00";"18884";"138";"260";"1000";"903";"97";"755";"669";"86";"2";"125";"0.66";"125";"0.66";"19009"
"58267";"GM0241";"2013JJ00";"19009";"136";"283";"985";"858";"127";"872";"795";"77";"2";"-32";"-0.17";"-32";"-0.17";"18977"
"58280";"GM0241";"2014JJ00";"18977";"175";"268";"941";"843";"98";"865";"772";"93";"3";"-14";"-0.07";"-14";"-0.07";"18963"
"58293";"GM0241";"2015JJ00";"34258";"263";"396";"1785";"1569";"216";"1326";"1198";"128";"-10";"316";"0.92";"316";"0.92";"34574"
"58306";"GM0241";"2016JJ00";;;;;;;;;;;;;;;
"58319";"GM0241";"2017JJ00";;;;;;;;;;;;;;;
"58332";"GM0241";"2018JJ00";;;;;;;;;;;;;;;
"58345";"GM0241";"2019JJ00";;;;;;;;;;;;;;;
"58358";"GM0241";"2020JJ00";;;;;;;;;;;;;;;
"58380";"GM0014";"2002JJ00";"175569";"1984";"1516";"13482";"11474";"2008";"12395";"10738";"1657";"48";"1603";"0.91";"1603";"0.91";"177172"
"58393";"GM0014";"2003JJ00";"177172";"2021";"1466";"13044";"11457";"1587";"11710";"10017";"1693";"124";"2013";"1.14";"2013";"1.14";"179185"
"58406";"GM0014";"2004JJ00";"179185";"2025";"1466";"13319";"11240";"2079";"12609";"10607";"2002";"150";"1419";"0.79";"1419";"0.79";"180604"
"58419";"GM0014";"2005JJ00";"180604";"2020";"1354";"13694";"11520";"2174";"14294";"11744";"2550";"59";"125";"0.07";"125";"0.07";"180729"
"58432";"GM0014";"2006JJ00";"180729";"1946";"1441";"14447";"12368";"2079";"14200";"12016";"2184";"132";"884";"0.49";"884";"0.49";"181613"
"58445";"GM0014";"2007JJ00";"181613";"1974";"1311";"15143";"12822";"2321";"15033";"12524";"2509";"98";"871";"0.48";"871";"0.48";"182484"
"58458";"GM0014";"2008JJ00";"182484";"2004";"1443";"15733";"12563";"3170";"14692";"12485";"2207";"141";"1743";"0.96";"1743";"0.96";"184227"
"58471";"GM0014";"2009JJ00";"184227";"2080";"1401";"16330";"12845";"3485";"14013";"11416";"2597";"75";"3071";"1.67";"3071";"1.67";"187298"
"58484";"GM0014";"2010JJ00";"187298";"2025";"1298";"16330";"12478";"3852";"14380";"11489";"2891";"16";"2693";"1.44";"2693";"1.44";"189991"
"58497";"GM0014";"2011JJ00";"189991";"2144";"1392";"17903";"13490";"4413";"15528";"11945";"3583";"9";"3136";"1.65";"3136";"1.65";"193127"
"58510";"GM0014";"2012JJ00";"193127";"2059";"1382";"18274";"13797";"4477";"16663";"12846";"3817";"3";"2291";"1.19";"2291";"1.19";"195418"
"58523";"GM0014";"2013JJ00";"195418";"2006";"1309";"19024";"14552";"4472";"16826";"13126";"3700";"4";"2899";"1.48";"2899";"1.48";"198317"
"58536";"GM0014";"2014JJ00";"198317";"2042";"1363";"19758";"14881";"4877";"18420";"13964";"4456";"2";"2019";"1.02";"2019";"1.02";"200336"
"58549";"GM0014";"2015JJ00";"200336";"2051";"1336";"18959";"14215";"4744";"19065";"14816";"4249";"7";"616";"0.31";"616";"0.31";"200952"
"58562";"GM0014";"2016JJ00";"200952";"1991";"1319";"20522";"14710";"5812";"20533";"15901";"4632";"-10";"651";"0.32";"651";"0.32";"201603"
"58575";"GM0014";"2017JJ00";"202636";"1944";"1397";"20304";"14345";"5959";"20667";"15885";"4782";"-10";"174";"0.09";"174";"0.09";"202810"
"58588";"GM0014";"2018JJ00";"202810";"1812";"1345";"20114";"13535";"6579";"19577";"15066";"4511";"5";"1009";"0.5";"1009";"0.5";"203819"
"58601";"GM0014";"2019JJ00";"231299";"2036";"1706";"20900";"13545";"7355";"19642";"14520";"5122";"-13";"1575";"0.68";"1575";"0.68";"232874"
"58614";"GM0014";"2020JJ00";"232874";"2078";"1805";"19791";"13741";"6050";"19656";"14243";"5413";"-9";"399";"0.17";"399";"0.17";"233273"
"58636";"GM0015";"2002JJ00";"12261";"185";"114";"549";"423";"126";"602";"541";"61";"-2";"16";"0.13";"16";"0.13";"12277"
"58649";"GM0015";"2003JJ00";"12277";"178";"92";"441";"399";"42";"873";"808";"65";"3";"-343";"-2.79";"-343";"-2.79";"11934"
"58662";"GM0015";"2004JJ00";"11934";"172";"105";"465";"446";"19";"422";"416";"6";"4";"114";"0.96";"114";"0.96";"12048"
"58675";"GM0015";"2005JJ00";"12048";"144";"108";"475";"464";"11";"453";"431";"22";"-4";"54";"0.45";"54";"0.45";"12102"
"58688";"GM0015";"2006JJ00";"12102";"152";"107";"521";"507";"14";"531";"482";"49";"11";"46";"0.38";"46";"0.38";"12148"
"58701";"GM0015";"2007JJ00";"12148";"126";"96";"541";"518";"23";"517";"492";"25";"6";"60";"0.49";"60";"0.49";"12208"
"58714";"GM0015";"2008JJ00";"12208";"155";"95";"423";"400";"23";"499";"481";"18";"-1";"-17";"-0.14";"-17";"-0.14";"12191"
"58727";"GM0015";"2009JJ00";"12191";"131";"83";"350";"326";"24";"458";"444";"14";"10";"-50";"-0.41";"-50";"-0.41";"12141"
"58740";"GM0015";"2010JJ00";"12141";"123";"90";"419";"389";"30";"384";"373";"11";"0";"68";"0.56";"68";"0.56";"12209"
"58753";"GM0015";"2011JJ00";"12209";"125";"78";"410";"387";"23";"392";"379";"13";"1";"66";"0.54";"66";"0.54";"12275"
"58766";"GM0015";"2012JJ00";"12275";"140";"109";"375";"359";"16";"460";"442";"18";"1";"-53";"-0.43";"-53";"-0.43";"12222"
"58779";"GM0015";"2013JJ00";"12222";"105";"96";"389";"357";"32";"455";"433";"22";"0";"-57";"-0.47";"-57";"-0.47";"12165"
"58792";"GM0015";"2014JJ00";"12165";"108";"86";"467";"445";"22";"533";"505";"28";"2";"-42";"-0.35";"-42";"-0.35";"12123"
"58805";"GM0015";"2015JJ00";"12123";"127";"93";"572";"542";"30";"575";"543";"32";"1";"32";"0.26";"32";"0.26";"12155"
"58818";"GM0015";"2016JJ00";"12155";"108";"90";"555";"529";"26";"562";"545";"17";"0";"11";"0.09";"11";"0.09";"12166"
"58831";"GM0015";"2017JJ00";"12166";"122";"98";"555";"537";"18";"602";"588";"14";"0";"-23";"-0.19";"-23";"-0.19";"12143"
"58844";"GM0015";"2018JJ00";"12143";"112";"105";"590";"562";"28";"566";"549";"17";"17";"48";"0.4";"48";"0.4";"12191"
"58857";"GM0015";"2019JJ00";;;;;;;;;;;;;;;
"58870";"GM0015";"2020JJ00";;;;;;;;;;;;;;;
"58892";"GM1729";"2002JJ00";"15435";"110";"138";"568";"469";"99";"641";"548";"93";"6";"-95";"-0.62";"-95";"-0.62";"15340"
"58905";"GM1729";"2003JJ00";"15340";"116";"134";"544";"471";"73";"730";"642";"88";"-1";"-205";"-1.34";"-205";"-1.34";"15135"
"58918";"GM1729";"2004JJ00";"15135";"135";"113";"472";"429";"43";"586";"507";"79";"1";"-91";"-0.6";"-91";"-0.6";"15044"
"58931";"GM1729";"2005JJ00";"15044";"102";"127";"535";"488";"47";"602";"522";"80";"2";"-90";"-0.6";"-90";"-0.6";"14954"
"58944";"GM1729";"2006JJ00";"14954";"106";"131";"547";"507";"40";"636";"544";"92";"1";"-113";"-0.76";"-113";"-0.76";"14841"
"58957";"GM1729";"2007JJ00";"14841";"110";"132";"474";"425";"49";"586";"486";"100";"5";"-129";"-0.87";"-129";"-0.87";"14712"
"58970";"GM1729";"2008JJ00";"14712";"89";"115";"491";"437";"54";"597";"521";"76";"5";"-127";"-0.86";"-127";"-0.86";"14585"
"58983";"GM1729";"2009JJ00";"14585";"96";"111";"559";"510";"49";"536";"476";"60";"1";"9";"0.06";"9";"0.06";"14594"
"58996";"GM1729";"2010JJ00";"14594";"95";"141";"508";"428";"80";"557";"496";"61";"-3";"-98";"-0.67";"-98";"-0.67";"14496"
"59009";"GM1729";"2011JJ00";"14496";"94";"126";"607";"517";"90";"589";"510";"79";"-3";"-17";"-0.12";"-17";"-0.12";"14479"
"59022";"GM1729";"2012JJ00";"14479";"82";"149";"636";"550";"86";"603";"539";"64";"-1";"-35";"-0.24";"-35";"-0.24";"14444"
"59035";"GM1729";"2013JJ00";"14444";"90";"150";"660";"578";"82";"561";"493";"68";"1";"40";"0.28";"40";"0.28";"14484"
"59048";"GM1729";"2014JJ00";"14484";"94";"147";"627";"532";"95";"562";"500";"62";"1";"13";"0.09";"13";"0.09";"14497"
"59061";"GM1729";"2015JJ00";"14497";"78";"158";"1051";"632";"419";"959";"891";"68";"-1";"11";"0.08";"11";"0.08";"14508"
"59074";"GM1729";"2016JJ00";"14508";"114";"178";"1050";"813";"237";"1158";"1088";"70";"1";"-171";"-1.18";"-171";"-1.18";"14337"
"59087";"GM1729";"2017JJ00";"14337";"107";"187";"654";"566";"88";"707";"646";"61";"-8";"-141";"-0.98";"-141";"-0.98";"14196"
"59100";"GM1729";"2018JJ00";"14196";"96";"183";"766";"690";"76";"627";"562";"65";"-2";"50";"0.35";"50";"0.35";"14246"
"59113";"GM1729";"2019JJ00";"14246";"106";"160";"648";"581";"67";"668";"588";"80";"-1";"-75";"-0.53";"-75";"-0.53";"14171"
"59126";"GM1729";"2020JJ00";"14171";"102";"213";"723";"637";"86";"577";"529";"48";"0";"35";"0.25";"35";"0.25";"14206"
"59148";"GM0158";"2002JJ00";"24193";"294";"238";"614";"542";"72";"758";"689";"69";"4";"-84";"-0.35";"-84";"-0.35";"24109"
"59161";"GM0158";"2003JJ00";"24109";"281";"242";"709";"662";"47";"737";"636";"101";"3";"14";"0.06";"14";"0.06";"24123"
"59174";"GM0158";"2004JJ00";"24123";"283";"219";"674";"628";"46";"590";"535";"55";"-4";"144";"0.6";"144";"0.6";"24267"
"59187";"GM0158";"2005JJ00";"24267";"268";"242";"671";"613";"58";"625";"552";"73";"5";"77";"0.32";"77";"0.32";"24344"
"59200";"GM0158";"2006JJ00";"24344";"245";"188";"601";"542";"59";"649";"579";"70";"-5";"4";"0.02";"4";"0.02";"24348"
"59213";"GM0158";"2007JJ00";"24348";"253";"212";"621";"584";"37";"631";"558";"73";"-1";"30";"0.12";"30";"0.12";"24378"
"59226";"GM0158";"2008JJ00";"24378";"277";"210";"651";"582";"69";"607";"552";"55";"6";"117";"0.48";"117";"0.48";"24495"
"59239";"GM0158";"2009JJ00";"24495";"246";"207";"622";"575";"47";"663";"614";"49";"-7";"-9";"-0.04";"-9";"-0.04";"24486"
"59252";"GM0158";"2010JJ00";"24486";"221";"228";"603";"563";"40";"633";"590";"43";"-1";"-38";"-0.16";"-38";"-0.16";"24448"
"59265";"GM0158";"2011JJ00";"24448";"219";"206";"574";"532";"42";"617";"559";"58";"1";"-29";"-0.12";"-29";"-0.12";"24419"
"59278";"GM0158";"2012JJ00";"24419";"187";"225";"658";"607";"51";"717";"676";"41";"0";"-97";"-0.4";"-97";"-0.4";"24322"
"59291";"GM0158";"2013JJ00";"24322";"194";"209";"709";"665";"44";"673";"644";"29";"1";"22";"0.09";"22";"0.09";"24344"
"59304";"GM0158";"2014JJ00";"24344";"199";"253";"762";"713";"49";"745";"684";"61";"0";"-37";"-0.15";"-37";"-0.15";"24307"
"59317";"GM0158";"2015JJ00";"24307";"200";"241";"794";"709";"85";"729";"663";"66";"1";"25";"0.1";"25";"0.1";"24332"
"59330";"GM0158";"2016JJ00";"24332";"184";"279";"832";"761";"71";"798";"744";"54";"1";"-60";"-0.25";"-60";"-0.25";"24272"
"59343";"GM0158";"2017JJ00";"24272";"198";"238";"868";"814";"54";"810";"776";"34";"1";"19";"0.08";"19";"0.08";"24291"
"59356";"GM0158";"2018JJ00";"24291";"185";"231";"839";"765";"74";"806";"747";"59";"-1";"-14";"-0.06";"-14";"-0.06";"24277"
"59369";"GM0158";"2019JJ00";"24277";"187";"243";"813";"728";"85";"723";"690";"33";"0";"34";"0.14";"34";"0.14";"24311"
"59382";"GM0158";"2020JJ00";"24311";"201";"285";"835";"780";"55";"832";"797";"35";"-1";"-82";"-0.34";"-82";"-0.34";"24229"
"59404";"GM0788";"2002JJ00";"14137";"152";"117";"447";"411";"36";"582";"543";"39";"6";"-94";"-0.66";"-94";"-0.66";"14043"
"59417";"GM0788";"2003JJ00";"14043";"144";"110";"440";"413";"27";"475";"441";"34";"-5";"-6";"-0.04";"-6";"-0.04";"14037"
"59430";"GM0788";"2004JJ00";"14037";"136";"101";"400";"377";"23";"563";"542";"21";"5";"-123";"-0.88";"-123";"-0.88";"13914"
"59443";"GM0788";"2005JJ00";"13914";"139";"105";"519";"504";"15";"638";"580";"58";"4";"-81";"-0.58";"-81";"-0.58";"13833"
"59456";"GM0788";"2006JJ00";"13833";"121";"106";"527";"513";"14";"605";"566";"39";"2";"-61";"-0.44";"-61";"-0.44";"13772"
"59469";"GM0788";"2007JJ00";"13772";"110";"97";"518";"465";"53";"537";"509";"28";"3";"-3";"-0.02";"-3";"-0.02";"13769"
"59482";"GM0788";"2008JJ00";"13769";"141";"112";"479";"446";"33";"565";"535";"30";"-1";"-58";"-0.42";"-58";"-0.42";"13711"
"59495";"GM0788";"2009JJ00";"13711";"94";"115";"474";"419";"55";"543";"488";"55";"4";"-86";"-0.63";"-86";"-0.63";"13625"
"59508";"GM0788";"2010JJ00";"13625";"111";"117";"552";"516";"36";"539";"491";"48";"-2";"5";"0.04";"5";"0.04";"13630"
"59521";"GM0788";"2011JJ00";"13630";"101";"111";"537";"476";"61";"536";"497";"39";"0";"-9";"-0.07";"-9";"-0.07";"13621"
"59534";"GM0788";"2012JJ00";"13621";"97";"112";"599";"553";"46";"630";"569";"61";"-3";"-49";"-0.36";"-49";"-0.36";"13572"
"59547";"GM0788";"2013JJ00";"13572";"79";"108";"585";"527";"58";"535";"508";"27";"-6";"15";"0.11";"15";"0.11";"13587"
"59560";"GM0788";"2014JJ00";"13587";"74";"83";"597";"549";"48";"655";"597";"58";"3";"-64";"-0.47";"-64";"-0.47";"13523"
"59573";"GM0788";"2015JJ00";"13523";"75";"98";"715";"685";"30";"644";"614";"30";"-1";"47";"0.35";"47";"0.35";"13570"
"59586";"GM0788";"2016JJ00";"13570";"88";"109";"1075";"953";"122";"710";"633";"77";"-2";"342";"2.52";"342";"2.52";"13912"
"59599";"GM0788";"2017JJ00";"13912";"111";"118";"972";"860";"112";"771";"661";"110";"-3";"191";"1.37";"191";"1.37";"14103"
"59612";"GM0788";"2018JJ00";"14103";"121";"132";"778";"692";"86";"676";"637";"39";"1";"92";"0.65";"92";"0.65";"14195"
"59625";"GM0788";"2019JJ00";"14195";"109";"127";"817";"744";"73";"625";"561";"64";"1";"175";"1.23";"175";"1.23";"14370"
"59638";"GM0788";"2020JJ00";"14370";"131";"143";"679";"629";"50";"714";"686";"28";"-5";"-52";"-0.36";"-52";"-0.36";"14318"
"59660";"GM0392";"2002JJ00";"147831";"1899";"1521";"7204";"5950";"1254";"7836";"6954";"882";"-480";"-734";"-0.5";"-734";"-0.5";"147097"
